id_nota,id_matricula,tipo_avaliacao,valor_nota
17489,8745,P1,8.4
17490,8745,P2,7.5
17491,8746,P1,7.8
17492,8746,P2,9.9
17493,8747,P1,5.2
17494,8747,P2,7.3
17495,8748,P1,3.4
17496,8748,P2,5.1
17497,8749,P1,3.1
17498,8749,P2,9.1
17499,8750,P1,7.2
17500,8750,P2,4.4
17501,8751,P1,5.7
17502,8751,P2,4.3
17503,8752,P1,9.3
17504,8752,P2,3.9
17505,8753,P1,6.3
17506,8753,P2,6.6
17507,8754,P1,7.1
17508,8754,P2,9.1
17509,8755,P1,6.9
17510,8755,P2,5.9
17511,8756,P1,5.0
17512,8756,P2,5.0
17513,8757,P1,9.1
17514,8757,P2,6.3
17515,8758,P1,4.7
17516,8758,P2,8.3
17517,8759,P1,5.0
17518,8759,P2,6.3
17519,8760,P1,9.8
17520,8760,P2,9.8
17521,8761,P1,4.7
17522,8761,P2,9.7
17523,8762,P1,6.8
17524,8762,P2,3.9
17525,8763,P1,8.0
17526,8763,P2,6.3
17527,8764,P1,9.6
17528,8764,P2,4.0
17529,8765,P1,3.9
17530,8765,P2,6.3
17531,8766,P1,5.9
17532,8766,P2,5.4
17533,8767,P1,6.1
17534,8767,P2,7.2
17535,8768,P1,9.9
17536,8768,P2,7.4
17537,8769,P1,6.2
17538,8769,P2,9.3
17539,8770,P1,6.5
17540,8770,P2,7.5
17541,8771,P1,3.4
17542,8771,P2,3.2
17543,8772,P1,4.9
17544,8772,P2,5.8
17545,8773,P1,3.6
17546,8773,P2,9.0
17547,8774,P1,4.1
17548,8774,P2,5.0
17549,8775,P1,5.9
17550,8775,P2,9.4
17551,8776,P1,7.1
17552,8776,P2,6.7
17553,8777,P1,5.0
17554,8777,P2,8.7
17555,8778,P1,4.5
17556,8778,P2,4.9
17557,8779,P1,8.6
17558,8779,P2,6.9
17559,8780,P1,9.2
17560,8780,P2,5.6
17561,8781,P1,7.2
17562,8781,P2,3.6
17563,8782,P1,5.4
17564,8782,P2,7.2
17565,8783,P1,3.7
17566,8783,P2,4.0
17567,8784,P1,5.9
17568,8784,P2,7.1
17569,8785,P1,9.0
17570,8785,P2,4.4
17571,8786,P1,7.3
17572,8786,P2,5.2
17573,8787,P1,5.4
17574,8787,P2,7.4
17575,8788,P1,3.1
17576,8788,P2,6.8
17577,8789,P1,4.7
17578,8789,P2,5.5
17579,8790,P1,8.8
17580,8790,P2,7.2
17581,8791,P1,7.4
17582,8791,P2,5.2
17583,8792,P1,4.2
17584,8792,P2,4.8
17585,8793,P1,6.6
17586,8793,P2,9.2
17587,8794,P1,3.4
17588,8794,P2,6.9
17589,8795,P1,7.7
17590,8795,P2,9.3
17591,8796,P1,8.7
17592,8796,P2,8.4
17593,8797,P1,7.2
17594,8797,P2,6.4
17595,8798,P1,8.5
17596,8798,P2,5.7
17597,8799,P1,3.3
17598,8799,P2,10.0
17599,8800,P1,4.2
17600,8800,P2,4.5
17601,8801,P1,7.8
17602,8801,P2,5.5
17603,8802,P1,9.8
17604,8802,P2,8.3
17605,8803,P1,4.3
17606,8803,P2,3.2
17607,8804,P1,7.4
17608,8804,P2,5.6
17609,8805,P1,5.4
17610,8805,P2,7.7
17611,8806,P1,5.3
17612,8806,P2,8.7
17613,8807,P1,4.4
17614,8807,P2,6.5
17615,8808,P1,5.7
17616,8808,P2,9.5
17617,8809,P1,7.0
17618,8809,P2,4.0
17619,8810,P1,9.1
17620,8810,P2,4.8
17621,8811,P1,5.7
17622,8811,P2,9.5
17623,8812,P1,9.1
17624,8812,P2,5.3
17625,8813,P1,4.7
17626,8813,P2,3.2
17627,8814,P1,4.2
17628,8814,P2,3.1
17629,8815,P1,3.5
17630,8815,P2,9.8
17631,8816,P1,4.9
17632,8816,P2,8.8
17633,8817,P1,5.2
17634,8817,P2,9.3
17635,8818,P1,6.8
17636,8818,P2,3.9
17637,8819,P1,8.0
17638,8819,P2,7.4
17639,8820,P1,9.9
17640,8820,P2,8.0
17641,8821,P1,7.6
17642,8821,P2,6.1
17643,8822,P1,8.4
17644,8822,P2,4.6
17645,8823,P1,4.0
17646,8823,P2,8.7
17647,8824,P1,4.3
17648,8824,P2,3.1
17649,8825,P1,7.7
17650,8825,P2,8.1
17651,8826,P1,5.4
17652,8826,P2,7.9
17653,8827,P1,9.9
17654,8827,P2,6.5
17655,8828,P1,8.4
17656,8828,P2,7.3
17657,8829,P1,6.7
17658,8829,P2,3.9
17659,8830,P1,9.6
17660,8830,P2,8.6
17661,8831,P1,4.6
17662,8831,P2,7.3
17663,8832,P1,9.5
17664,8832,P2,5.4
17665,8833,P1,9.6
17666,8833,P2,8.6
17667,8834,P1,9.0
17668,8834,P2,5.0
17669,8835,P1,9.6
17670,8835,P2,9.4
17671,8836,P1,8.7
17672,8836,P2,8.2
17673,8837,P1,7.8
17674,8837,P2,8.5
17675,8838,P1,5.5
17676,8838,P2,7.1
17677,8839,P1,5.6
17678,8839,P2,3.9
17679,8840,P1,6.2
17680,8840,P2,9.6
17681,8841,P1,4.5
17682,8841,P2,6.8
17683,8842,P1,7.5
17684,8842,P2,9.0
17685,8843,P1,4.4
17686,8843,P2,4.9
17687,8844,P1,5.8
17688,8844,P2,3.3
17689,8845,P1,6.5
17690,8845,P2,5.7
17691,8846,P1,7.0
17692,8846,P2,3.1
17693,8847,P1,9.1
17694,8847,P2,7.9
17695,8848,P1,8.6
17696,8848,P2,5.6
17697,8849,P1,3.4
17698,8849,P2,8.4
17699,8850,P1,4.0
17700,8850,P2,8.9
17701,8851,P1,9.6
17702,8851,P2,5.8
17703,8852,P1,3.5
17704,8852,P2,7.8
17705,8853,P1,3.1
17706,8853,P2,8.2
17707,8854,P1,9.2
17708,8854,P2,6.6
17709,8855,P1,5.3
17710,8855,P2,6.7
17711,8856,P1,9.3
17712,8856,P2,3.9
17713,8857,P1,7.5
17714,8857,P2,7.8
17715,8858,P1,5.0
17716,8858,P2,8.2
17717,8859,P1,4.5
17718,8859,P2,9.9
17719,8860,P1,6.0
17720,8860,P2,3.9
17721,8861,P1,7.6
17722,8861,P2,8.1
17723,8862,P1,5.0
17724,8862,P2,3.3
17725,8863,P1,10.0
17726,8863,P2,9.9
17727,8864,P1,7.2
17728,8864,P2,5.4
17729,8865,P1,8.2
17730,8865,P2,4.2
17731,8866,P1,8.7
17732,8866,P2,4.5
17733,8867,P1,7.2
17734,8867,P2,3.3
17735,8868,P1,9.9
17736,8868,P2,9.3
17737,8869,P1,9.0
17738,8869,P2,7.7
17739,8870,P1,9.9
17740,8870,P2,5.5
17741,8871,P1,7.8
17742,8871,P2,5.0
17743,8872,P1,5.0
17744,8872,P2,6.4
17745,8873,P1,4.6
17746,8873,P2,3.5
17747,8874,P1,10.0
17748,8874,P2,6.3
17749,8875,P1,9.6
17750,8875,P2,8.9
17751,8876,P1,4.9
17752,8876,P2,8.0
17753,8877,P1,3.9
17754,8877,P2,7.8
17755,8878,P1,7.4
17756,8878,P2,3.6
17757,8879,P1,4.2
17758,8879,P2,8.0
17759,8880,P1,7.4
17760,8880,P2,6.7
17761,8881,P1,9.6
17762,8881,P2,5.2
17763,8882,P1,6.3
17764,8882,P2,7.5
17765,8883,P1,4.1
17766,8883,P2,7.8
17767,8884,P1,8.7
17768,8884,P2,7.3
17769,8885,P1,6.3
17770,8885,P2,4.1
17771,8886,P1,7.2
17772,8886,P2,5.9
17773,8887,P1,4.1
17774,8887,P2,3.8
17775,8888,P1,5.8
17776,8888,P2,6.5
17777,8889,P1,9.0
17778,8889,P2,7.0
17779,8890,P1,5.5
17780,8890,P2,6.4
17781,8891,P1,4.6
17782,8891,P2,5.4
17783,8892,P1,9.6
17784,8892,P2,8.7
17785,8893,P1,7.7
17786,8893,P2,9.0
17787,8894,P1,8.4
17788,8894,P2,7.6
17789,8895,P1,7.9
17790,8895,P2,7.1
17791,8896,P1,6.3
17792,8896,P2,7.2
17793,8897,P1,7.9
17794,8897,P2,3.3
17795,8898,P1,6.0
17796,8898,P2,9.9
17797,8899,P1,4.0
17798,8899,P2,3.3
17799,8900,P1,4.7
17800,8900,P2,6.0
17801,8901,P1,4.6
17802,8901,P2,7.4
17803,8902,P1,7.1
17804,8902,P2,8.2
17805,8903,P1,3.8
17806,8903,P2,5.9
17807,8904,P1,6.8
17808,8904,P2,3.8
17809,8905,P1,8.8
17810,8905,P2,4.2
17811,8906,P1,4.3
17812,8906,P2,4.5
17813,8907,P1,4.4
17814,8907,P2,9.6
17815,8908,P1,3.4
17816,8908,P2,8.3
17817,8909,P1,7.5
17818,8909,P2,9.9
17819,8910,P1,7.2
17820,8910,P2,6.1
17821,8911,P1,3.1
17822,8911,P2,6.6
17823,8912,P1,6.5
17824,8912,P2,7.7
17825,8913,P1,8.0
17826,8913,P2,5.7
17827,8914,P1,5.9
17828,8914,P2,6.2
17829,8915,P1,3.5
17830,8915,P2,5.6
17831,8916,P1,7.0
17832,8916,P2,8.7
17833,8917,P1,5.9
17834,8917,P2,3.2
17835,8918,P1,4.6
17836,8918,P2,3.3
17837,8919,P1,7.9
17838,8919,P2,9.9
17839,8920,P1,9.5
17840,8920,P2,5.7
17841,8921,P1,3.5
17842,8921,P2,8.5
17843,8922,P1,8.8
17844,8922,P2,6.5
17845,8923,P1,8.8
17846,8923,P2,6.4
17847,8924,P1,7.9
17848,8924,P2,4.0
17849,8925,P1,3.3
17850,8925,P2,3.2
17851,8926,P1,9.3
17852,8926,P2,9.9
17853,8927,P1,3.5
17854,8927,P2,6.7
17855,8928,P1,3.9
17856,8928,P2,3.4
17857,8929,P1,4.3
17858,8929,P2,7.3
17859,8930,P1,9.9
17860,8930,P2,7.1
17861,8931,P1,8.9
17862,8931,P2,7.9
17863,8932,P1,5.1
17864,8932,P2,5.2
17865,8933,P1,8.5
17866,8933,P2,8.1
17867,8934,P1,9.4
17868,8934,P2,8.5
17869,8935,P1,8.1
17870,8935,P2,8.2
17871,8936,P1,9.5
17872,8936,P2,8.0
17873,8937,P1,8.5
17874,8937,P2,4.9
17875,8938,P1,5.0
17876,8938,P2,6.6
17877,8939,P1,6.8
17878,8939,P2,7.1
17879,8940,P1,8.1
17880,8940,P2,5.5
17881,8941,P1,8.7
17882,8941,P2,6.5
17883,8942,P1,8.3
17884,8942,P2,8.3
17885,8943,P1,4.1
17886,8943,P2,5.2
17887,8944,P1,6.5
17888,8944,P2,3.7
17889,8945,P1,4.9
17890,8945,P2,5.4
17891,8946,P1,9.4
17892,8946,P2,7.8
17893,8947,P1,6.8
17894,8947,P2,3.4
17895,8948,P1,7.0
17896,8948,P2,9.9
17897,8949,P1,9.1
17898,8949,P2,3.5
17899,8950,P1,9.8
17900,8950,P2,9.9
17901,8951,P1,3.1
17902,8951,P2,7.1
17903,8952,P1,5.9
17904,8952,P2,8.9
17905,8953,P1,8.5
17906,8953,P2,4.3
17907,8954,P1,9.5
17908,8954,P2,4.9
17909,8955,P1,9.7
17910,8955,P2,8.5
17911,8956,P1,6.3
17912,8956,P2,8.9
17913,8957,P1,5.5
17914,8957,P2,6.9
17915,8958,P1,5.6
17916,8958,P2,6.6
17917,8959,P1,4.7
17918,8959,P2,8.4
17919,8960,P1,8.7
17920,8960,P2,9.6
17921,8961,P1,5.1
17922,8961,P2,3.7
17923,8962,P1,4.0
17924,8962,P2,7.3
17925,8963,P1,6.1
17926,8963,P2,3.8
17927,8964,P1,3.8
17928,8964,P2,3.9
17929,8965,P1,3.7
17930,8965,P2,6.3
17931,8966,P1,6.7
17932,8966,P2,9.1
17933,8967,P1,5.3
17934,8967,P2,4.2
17935,8968,P1,9.0
17936,8968,P2,3.9
17937,8969,P1,9.6
17938,8969,P2,5.0
17939,8970,P1,4.6
17940,8970,P2,5.5
17941,8971,P1,8.6
17942,8971,P2,7.0
17943,8972,P1,4.2
17944,8972,P2,9.5
17945,8973,P1,5.8
17946,8973,P2,7.1
17947,8974,P1,6.7
17948,8974,P2,3.5
17949,8975,P1,5.2
17950,8975,P2,6.3
17951,8976,P1,6.0
17952,8976,P2,3.4
17953,8977,P1,8.2
17954,8977,P2,9.0
17955,8978,P1,5.8
17956,8978,P2,3.3
17957,8979,P1,7.8
17958,8979,P2,3.7
17959,8980,P1,9.2
17960,8980,P2,9.6
17961,8981,P1,6.1
17962,8981,P2,4.2
17963,8982,P1,3.0
17964,8982,P2,6.3
17965,8983,P1,3.5
17966,8983,P2,7.7
17967,8984,P1,3.1
17968,8984,P2,4.3
17969,8985,P1,4.8
17970,8985,P2,8.3
17971,8986,P1,8.7
17972,8986,P2,6.3
17973,8987,P1,5.2
17974,8987,P2,9.8
17975,8988,P1,7.8
17976,8988,P2,6.8
17977,8989,P1,4.8
17978,8989,P2,9.6
17979,8990,P1,9.3
17980,8990,P2,7.0
17981,8991,P1,9.0
17982,8991,P2,7.1
17983,8992,P1,3.3
17984,8992,P2,4.6
17985,8993,P1,3.3
17986,8993,P2,3.1
17987,8994,P1,3.7
17988,8994,P2,6.8
17989,8995,P1,6.5
17990,8995,P2,3.1
17991,8996,P1,3.8
17992,8996,P2,4.3
17993,8997,P1,4.5
17994,8997,P2,3.2
17995,8998,P1,5.3
17996,8998,P2,8.4
17997,8999,P1,3.2
17998,8999,P2,7.7
17999,9000,P1,7.1
18000,9000,P2,8.5
18001,9001,P1,8.6
18002,9001,P2,8.0
18003,9002,P1,4.7
18004,9002,P2,7.0
18005,9003,P1,8.4
18006,9003,P2,7.3
18007,9004,P1,9.2
18008,9004,P2,9.1
18009,9005,P1,9.9
18010,9005,P2,7.9
18011,9006,P1,8.9
18012,9006,P2,6.3
18013,9007,P1,7.3
18014,9007,P2,5.8
18015,9008,P1,6.6
18016,9008,P2,3.6
18017,9009,P1,5.4
18018,9009,P2,7.8
18019,9010,P1,9.1
18020,9010,P2,3.2
18021,9011,P1,7.4
18022,9011,P2,8.1
18023,9012,P1,7.5
18024,9012,P2,9.1
18025,9013,P1,3.9
18026,9013,P2,4.6
18027,9014,P1,5.4
18028,9014,P2,3.8
18029,9015,P1,9.3
18030,9015,P2,8.1
18031,9016,P1,3.2
18032,9016,P2,6.7
18033,9017,P1,8.7
18034,9017,P2,6.6
18035,9018,P1,4.6
18036,9018,P2,8.5
18037,9019,P1,5.8
18038,9019,P2,9.3
18039,9020,P1,3.7
18040,9020,P2,6.3
18041,9021,P1,8.3
18042,9021,P2,8.0
18043,9022,P1,5.6
18044,9022,P2,8.8
18045,9023,P1,9.9
18046,9023,P2,3.8
18047,9024,P1,9.0
18048,9024,P2,6.0
18049,9025,P1,4.3
18050,9025,P2,10.0
18051,9026,P1,5.9
18052,9026,P2,3.3
18053,9027,P1,3.0
18054,9027,P2,3.5
18055,9028,P1,8.0
18056,9028,P2,6.1
18057,9029,P1,7.3
18058,9029,P2,6.8
18059,9030,P1,9.6
18060,9030,P2,5.6
18061,9031,P1,4.4
18062,9031,P2,5.5
18063,9032,P1,8.9
18064,9032,P2,3.7
18065,9033,P1,8.3
18066,9033,P2,6.2
18067,9034,P1,5.1
18068,9034,P2,4.3
18069,9035,P1,4.3
18070,9035,P2,9.3
18071,9036,P1,4.7
18072,9036,P2,4.1
18073,9037,P1,5.9
18074,9037,P2,8.3
18075,9038,P1,6.2
18076,9038,P2,3.2
18077,9039,P1,3.3
18078,9039,P2,9.8
18079,9040,P1,8.2
18080,9040,P2,4.8
18081,9041,P1,4.0
18082,9041,P2,4.9
18083,9042,P1,3.6
18084,9042,P2,3.2
18085,9043,P1,9.9
18086,9043,P2,7.9
18087,9044,P1,5.8
18088,9044,P2,3.8
18089,9045,P1,7.7
18090,9045,P2,7.5
18091,9046,P1,9.6
18092,9046,P2,9.8
18093,9047,P1,6.2
18094,9047,P2,8.1
18095,9048,P1,8.4
18096,9048,P2,4.2
18097,9049,P1,6.0
18098,9049,P2,9.8
18099,9050,P1,4.8
18100,9050,P2,4.1
18101,9051,P1,3.0
18102,9051,P2,4.0
18103,9052,P1,3.8
18104,9052,P2,6.4
18105,9053,P1,3.7
18106,9053,P2,7.0
18107,9054,P1,8.9
18108,9054,P2,4.6
18109,9055,P1,7.8
18110,9055,P2,9.3
18111,9056,P1,6.0
18112,9056,P2,3.8
18113,9057,P1,7.4
18114,9057,P2,4.0
18115,9058,P1,8.5
18116,9058,P2,7.1
18117,9059,P1,7.3
18118,9059,P2,5.3
18119,9060,P1,4.4
18120,9060,P2,3.2
18121,9061,P1,9.4
18122,9061,P2,8.4
18123,9062,P1,9.6
18124,9062,P2,6.3
18125,9063,P1,5.2
18126,9063,P2,7.3
18127,9064,P1,6.5
18128,9064,P2,6.6
18129,9065,P1,5.9
18130,9065,P2,5.7
18131,9066,P1,5.4
18132,9066,P2,6.9
18133,9067,P1,9.7
18134,9067,P2,9.4
18135,9068,P1,9.9
18136,9068,P2,6.4
18137,9069,P1,5.9
18138,9069,P2,7.9
18139,9070,P1,8.9
18140,9070,P2,4.2
18141,9071,P1,5.0
18142,9071,P2,6.0
18143,9072,P1,9.7
18144,9072,P2,5.7
18145,9073,P1,9.0
18146,9073,P2,9.9
18147,9074,P1,7.3
18148,9074,P2,4.9
18149,9075,P1,5.4
18150,9075,P2,4.5
18151,9076,P1,7.1
18152,9076,P2,5.5
18153,9077,P1,9.4
18154,9077,P2,9.9
18155,9078,P1,8.9
18156,9078,P2,9.3
18157,9079,P1,4.1
18158,9079,P2,5.1
18159,9080,P1,3.1
18160,9080,P2,4.7
18161,9081,P1,3.1
18162,9081,P2,4.9
18163,9082,P1,6.8
18164,9082,P2,5.1
18165,9083,P1,8.8
18166,9083,P2,7.4
18167,9084,P1,6.0
18168,9084,P2,8.1
18169,9085,P1,6.6
18170,9085,P2,9.3
18171,9086,P1,5.0
18172,9086,P2,7.9
18173,9087,P1,8.4
18174,9087,P2,3.5
18175,9088,P1,3.4
18176,9088,P2,5.8
18177,9089,P1,6.3
18178,9089,P2,7.1
18179,9090,P1,4.1
18180,9090,P2,4.2
18181,9091,P1,9.3
18182,9091,P2,5.7
18183,9092,P1,4.3
18184,9092,P2,8.7
18185,9093,P1,6.4
18186,9093,P2,6.8
18187,9094,P1,8.6
18188,9094,P2,7.8
18189,9095,P1,7.1
18190,9095,P2,7.2
18191,9096,P1,4.2
18192,9096,P2,6.0
18193,9097,P1,8.4
18194,9097,P2,9.5
18195,9098,P1,7.2
18196,9098,P2,8.3
18197,9099,P1,3.4
18198,9099,P2,9.2
18199,9100,P1,3.2
18200,9100,P2,7.0
18201,9101,P1,8.7
18202,9101,P2,8.8
18203,9102,P1,8.5
18204,9102,P2,8.5
18205,9103,P1,7.5
18206,9103,P2,5.2
18207,9104,P1,8.0
18208,9104,P2,7.9
18209,9105,P1,8.2
18210,9105,P2,9.9
18211,9106,P1,4.4
18212,9106,P2,3.4
18213,9107,P1,9.2
18214,9107,P2,5.7
18215,9108,P1,9.3
18216,9108,P2,6.1
18217,9109,P1,9.4
18218,9109,P2,8.1
18219,9110,P1,9.1
18220,9110,P2,3.9
18221,9111,P1,4.3
18222,9111,P2,4.2
18223,9112,P1,4.2
18224,9112,P2,4.3
18225,9113,P1,8.7
18226,9113,P2,8.8
18227,9114,P1,10.0
18228,9114,P2,8.7
18229,9115,P1,3.6
18230,9115,P2,6.0
18231,9116,P1,5.7
18232,9116,P2,3.4
18233,9117,P1,9.6
18234,9117,P2,4.2
18235,9118,P1,5.2
18236,9118,P2,6.8
18237,9119,P1,9.6
18238,9119,P2,9.0
18239,9120,P1,5.2
18240,9120,P2,7.0
18241,9121,P1,7.7
18242,9121,P2,4.4
18243,9122,P1,6.3
18244,9122,P2,5.9
18245,9123,P1,4.7
18246,9123,P2,3.6
18247,9124,P1,9.9
18248,9124,P2,8.8
18249,9125,P1,8.3
18250,9125,P2,7.0
18251,9126,P1,7.6
18252,9126,P2,5.7
18253,9127,P1,9.1
18254,9127,P2,6.6
18255,9128,P1,6.7
18256,9128,P2,5.3
18257,9129,P1,4.9
18258,9129,P2,9.2
18259,9130,P1,3.4
18260,9130,P2,4.7
18261,9131,P1,6.9
18262,9131,P2,7.8
18263,9132,P1,5.3
18264,9132,P2,9.4
18265,9133,P1,3.1
18266,9133,P2,3.4
18267,9134,P1,5.8
18268,9134,P2,6.5
18269,9135,P1,9.0
18270,9135,P2,3.9
18271,9136,P1,3.4
18272,9136,P2,4.1
18273,9137,P1,4.3
18274,9137,P2,5.4
18275,9138,P1,9.4
18276,9138,P2,7.9
18277,9139,P1,8.2
18278,9139,P2,7.9
18279,9140,P1,6.8
18280,9140,P2,4.5
18281,9141,P1,4.3
18282,9141,P2,8.6
18283,9142,P1,4.2
18284,9142,P2,7.9
18285,9143,P1,3.3
18286,9143,P2,6.4
18287,9144,P1,3.7
18288,9144,P2,6.9
18289,9145,P1,8.8
18290,9145,P2,3.5
18291,9146,P1,8.2
18292,9146,P2,7.9
18293,9147,P1,5.0
18294,9147,P2,9.4
18295,9148,P1,6.8
18296,9148,P2,9.7
18297,9149,P1,6.5
18298,9149,P2,8.0
18299,9150,P1,5.2
18300,9150,P2,6.2
18301,9151,P1,9.2
18302,9151,P2,6.2
18303,9152,P1,5.6
18304,9152,P2,3.4
18305,9153,P1,3.4
18306,9153,P2,7.5
18307,9154,P1,6.8
18308,9154,P2,4.9
18309,9155,P1,7.4
18310,9155,P2,8.3
18311,9156,P1,8.4
18312,9156,P2,3.7
18313,9157,P1,5.0
18314,9157,P2,8.7
18315,9158,P1,3.6
18316,9158,P2,7.7
18317,9159,P1,7.4
18318,9159,P2,3.1
18319,9160,P1,9.9
18320,9160,P2,4.0
18321,9161,P1,5.1
18322,9161,P2,9.3
18323,9162,P1,5.8
18324,9162,P2,6.1
18325,9163,P1,4.7
18326,9163,P2,4.3
18327,9164,P1,3.8
18328,9164,P2,8.2
18329,9165,P1,6.7
18330,9165,P2,3.4
18331,9166,P1,9.6
18332,9166,P2,6.3
18333,9167,P1,5.2
18334,9167,P2,5.9
18335,9168,P1,5.6
18336,9168,P2,3.5
18337,9169,P1,5.3
18338,9169,P2,5.6
18339,9170,P1,5.0
18340,9170,P2,9.2
18341,9171,P1,9.6
18342,9171,P2,4.3
18343,9172,P1,8.3
18344,9172,P2,4.4
18345,9173,P1,8.5
18346,9173,P2,8.1
18347,9174,P1,3.1
18348,9174,P2,4.4
18349,9175,P1,3.9
18350,9175,P2,7.9
18351,9176,P1,7.4
18352,9176,P2,9.5
18353,9177,P1,4.1
18354,9177,P2,8.0
18355,9178,P1,6.1
18356,9178,P2,5.9
18357,9179,P1,7.4
18358,9179,P2,5.6
18359,9180,P1,9.6
18360,9180,P2,9.2
18361,9181,P1,6.8
18362,9181,P2,5.2
18363,9182,P1,8.3
18364,9182,P2,8.2
18365,9183,P1,9.2
18366,9183,P2,3.1
18367,9184,P1,9.3
18368,9184,P2,6.3
18369,9185,P1,3.4
18370,9185,P2,8.5
18371,9186,P1,5.2
18372,9186,P2,6.5
18373,9187,P1,5.1
18374,9187,P2,5.6
18375,9188,P1,6.7
18376,9188,P2,6.8
18377,9189,P1,5.6
18378,9189,P2,3.4
18379,9190,P1,4.4
18380,9190,P2,5.6
18381,9191,P1,4.4
18382,9191,P2,6.2
18383,9192,P1,4.3
18384,9192,P2,7.4
18385,9193,P1,6.1
18386,9193,P2,6.7
18387,9194,P1,7.6
18388,9194,P2,9.8
18389,9195,P1,6.6
18390,9195,P2,6.9
18391,9196,P1,7.9
18392,9196,P2,7.0
18393,9197,P1,3.5
18394,9197,P2,9.9
18395,9198,P1,8.2
18396,9198,P2,6.9
18397,9199,P1,9.9
18398,9199,P2,6.6
18399,9200,P1,7.2
18400,9200,P2,4.9
18401,9201,P1,4.1
18402,9201,P2,7.5
18403,9202,P1,4.2
18404,9202,P2,4.3
18405,9203,P1,4.5
18406,9203,P2,7.6
18407,9204,P1,7.7
18408,9204,P2,8.5
18409,9205,P1,6.0
18410,9205,P2,9.7
18411,9206,P1,8.7
18412,9206,P2,3.3
18413,9207,P1,7.0
18414,9207,P2,6.5
18415,9208,P1,8.6
18416,9208,P2,10.0
18417,9209,P1,8.3
18418,9209,P2,6.5
18419,9210,P1,3.7
18420,9210,P2,6.7
18421,9211,P1,5.7
18422,9211,P2,8.9
18423,9212,P1,7.8
18424,9212,P2,3.2
18425,9213,P1,8.0
18426,9213,P2,9.1
18427,9214,P1,7.4
18428,9214,P2,9.5
18429,9215,P1,5.6
18430,9215,P2,5.6
18431,9216,P1,7.1
18432,9216,P2,9.6
18433,9217,P1,4.6
18434,9217,P2,5.4
18435,9218,P1,9.0
18436,9218,P2,5.1
18437,9219,P1,6.0
18438,9219,P2,6.8
18439,9220,P1,7.9
18440,9220,P2,9.7
18441,9221,P1,4.1
18442,9221,P2,5.2
18443,9222,P1,6.9
18444,9222,P2,7.1
18445,9223,P1,6.6
18446,9223,P2,4.0
18447,9224,P1,4.6
18448,9224,P2,4.9
18449,9225,P1,3.5
18450,9225,P2,4.9
18451,9226,P1,4.1
18452,9226,P2,6.2
18453,9227,P1,6.0
18454,9227,P2,8.8
18455,9228,P1,8.2
18456,9228,P2,8.4
18457,9229,P1,3.2
18458,9229,P2,7.0
18459,9230,P1,6.8
18460,9230,P2,9.1
18461,9231,P1,9.2
18462,9231,P2,3.9
18463,9232,P1,7.1
18464,9232,P2,6.4
18465,9233,P1,5.8
18466,9233,P2,3.4
18467,9234,P1,5.8
18468,9234,P2,3.3
18469,9235,P1,8.0
18470,9235,P2,3.3
18471,9236,P1,4.1
18472,9236,P2,7.3
18473,9237,P1,9.2
18474,9237,P2,9.1
18475,9238,P1,4.0
18476,9238,P2,3.1
18477,9239,P1,5.6
18478,9239,P2,6.1
18479,9240,P1,5.0
18480,9240,P2,9.6
18481,9241,P1,7.8
18482,9241,P2,7.5
18483,9242,P1,7.4
18484,9242,P2,9.1
18485,9243,P1,8.4
18486,9243,P2,3.5
18487,9244,P1,4.5
18488,9244,P2,8.5
18489,9245,P1,3.2
18490,9245,P2,7.0
18491,9246,P1,4.4
18492,9246,P2,5.2
18493,9247,P1,8.1
18494,9247,P2,3.5
18495,9248,P1,7.0
18496,9248,P2,5.9
18497,9249,P1,6.5
18498,9249,P2,8.1
18499,9250,P1,9.2
18500,9250,P2,6.9
18501,9251,P1,3.6
18502,9251,P2,4.7
18503,9252,P1,3.8
18504,9252,P2,3.7
18505,9253,P1,6.5
18506,9253,P2,3.7
18507,9254,P1,8.6
18508,9254,P2,8.3
18509,9255,P1,5.6
18510,9255,P2,3.3
18511,9256,P1,3.3
18512,9256,P2,6.0
18513,9257,P1,7.4
18514,9257,P2,4.5
18515,9258,P1,8.4
18516,9258,P2,9.2
18517,9259,P1,9.8
18518,9259,P2,4.7
18519,9260,P1,3.6
18520,9260,P2,7.8
18521,9261,P1,5.1
18522,9261,P2,8.1
18523,9262,P1,6.1
18524,9262,P2,6.9
18525,9263,P1,3.0
18526,9263,P2,5.1
18527,9264,P1,3.2
18528,9264,P2,5.1
18529,9265,P1,6.8
18530,9265,P2,4.2
18531,9266,P1,3.9
18532,9266,P2,5.6
18533,9267,P1,5.7
18534,9267,P2,3.6
18535,9268,P1,5.8
18536,9268,P2,5.5
18537,9269,P1,6.6
18538,9269,P2,6.2
18539,9270,P1,6.2
18540,9270,P2,6.8
18541,9271,P1,8.6
18542,9271,P2,3.1
18543,9272,P1,6.3
18544,9272,P2,5.5
18545,9273,P1,8.2
18546,9273,P2,3.9
18547,9274,P1,5.9
18548,9274,P2,9.4
18549,9275,P1,6.9
18550,9275,P2,9.4
18551,9276,P1,7.4
18552,9276,P2,9.2
18553,9277,P1,6.7
18554,9277,P2,9.3
18555,9278,P1,8.6
18556,9278,P2,5.5
18557,9279,P1,7.2
18558,9279,P2,7.1
18559,9280,P1,7.5
18560,9280,P2,6.9
18561,9281,P1,6.6
18562,9281,P2,5.3
